soil_moisture,temperature,humidity,rainfall,crop,pump
22,16,87,2,tea,1
89,38,53,13,cotton,0
22,25,97,7,tea,0
41,30,67,3,pulses,0
14,31,39,8,wheat,0
21,30,99,1,pulses,1
68,31,75,0,cotton,0
50,18,38,1,maize,0
46,32,41,14,cotton,0
77,26,22,19,rice,0
57,18,51,14,cotton,0
52,27,32,16,rice,0
50,23,96,10,cotton,0
65,13,45,3,rice,0
78,24,54,16,wheat,0
20,13,70,13,pulses,0
18,14,62,19,pulses,0
37,35,97,6,tea,0
31,13,54,5,pulses,0
84,33,29,17,maize,0
15,18,28,9,cotton,0
35,20,30,5,tea,0
25,23,75,1,maize,1
23,36,99,15,maize,0
44,21,95,6,rice,0
51,27,88,15,pulses,0
62,21,77,6,wheat,0
31,18,61,1,wheat,1
62,11,21,3,tea,0
75,28,35,7,wheat,0
22,15,27,8,cotton,0
20,22,89,6,wheat,0
21,34,79,4,tea,1
62,24,23,7,wheat,0
18,32,96,13,cotton,0
80,33,43,1,rice,0
26,11,29,14,tea,0
70,38,57,2,rice,0
19,34,64,17,rice,0
47,25,31,17,rice,0
48,15,22,17,maize,0
39,23,73,12,pulses,0
43,28,67,14,maize,0
42,24,81,11,pulses,0
41,27,66,9,rice,0
21,21,20,9,tea,0
74,11,89,6,pulses,0
19,35,66,18,cotton,0
28,34,80,7,cotton,0
32,29,64,18,wheat,0
66,33,53,14,pulses,0
68,25,72,6,tea,0
63,36,75,19,maize,0
83,32,98,0,rice,0
11,30,33,9,wheat,0
57,36,60,12,cotton,0
15,29,60,13,maize,0
52,31,25,7,maize,0
26,38,65,6,rice,0
88,35,56,19,pulses,0
45,24,85,0,cotton,1
33,17,25,12,tea,0
70,30,95,0,maize,0
38,11,77,16,rice,0
87,23,20,14,tea,0
67,13,54,19,pulses,0
75,20,78,8,cotton,0
62,26,25,10,pulses,0
79,38,21,16,maize,0
18,34,42,17,tea,0
85,31,74,2,tea,0
51,16,64,7,tea,0
48,10,41,15,maize,0
78,30,55,0,maize,0
49,18,21,17,pulses,0
68,26,36,1,wheat,0
53,10,66,4,pulses,0
74,36,30,5,cotton,0
83,11,41,11,rice,0
20,28,28,17,tea,0
14,39,21,10,wheat,0
86,31,89,19,rice,0
83,20,64,12,wheat,0
58,31,94,16,pulses,0
60,19,79,7,maize,0
45,19,30,6,tea,0
25,39,61,3,pulses,1
16,10,72,8,rice,0
53,12,56,12,rice,0
35,25,24,10,rice,0
45,38,44,7,rice,0
62,22,89,18,rice,0
53,18,92,10,wheat,0
21,17,63,17,pulses,0
77,20,86,6,tea,0
32,18,75,12,maize,0
39,20,45,13,maize,0
72,33,36,5,pulses,0
12,34,34,4,pulses,1
89,32,86,7,maize,0
43,35,48,10,maize,0
58,22,83,6,wheat,0
53,23,48,3,cotton,0
50,18,74,1,tea,1
57,12,50,7,rice,0
80,31,59,10,cotton,0
17,15,82,4,pulses,1
16,23,56,14,maize,0
46,22,89,19,cotton,0
64,10,20,1,tea,0
80,37,93,19,pulses,0
59,38,92,5,rice,0
30,23,58,17,rice,0
43,21,98,13,tea,0
58,36,40,15,tea,0
36,35,47,5,maize,0
17,35,82,18,rice,0
43,32,72,4,pulses,0
27,12,39,6,cotton,0
60,37,68,1,pulses,0
21,23,82,5,wheat,0
60,11,67,17,wheat,0
72,32,64,0,tea,0
49,39,54,18,maize,0
31,19,23,8,wheat,0
17,13,71,18,rice,0
37,16,63,16,pulses,0
59,26,55,5,pulses,0
56,19,40,7,tea,0
65,33,88,6,cotton,0
41,11,33,4,tea,1
20,33,31,16,cotton,0
30,33,89,7,tea,0
35,34,55,18,tea,0
23,29,31,5,tea,0
88,24,84,11,cotton,0
23,21,89,16,cotton,0
85,10,54,0,tea,0
12,19,88,8,wheat,0
66,33,92,0,maize,0
16,18,61,11,maize,0
48,36,35,13,maize,0
66,23,80,7,cotton,0
74,18,27,11,cotton,0
34,31,50,12,wheat,0
40,33,80,16,maize,0
19,33,76,9,maize,0
86,30,65,10,tea,0
81,29,61,9,cotton,0
18,19,41,8,maize,0
88,19,77,1,pulses,0
17,20,74,8,wheat,0
28,27,36,13,pulses,0
39,12,85,15,pulses,0
18,36,65,19,wheat,0
56,21,53,6,pulses,0
55,12,57,19,maize,0
10,21,35,8,cotton,0
12,31,81,7,wheat,0
43,32,23,13,tea,0
34,31,77,17,pulses,0
39,20,29,3,wheat,1
10,23,85,5,rice,0
27,26,78,16,rice,0
42,32,55,6,cotton,0
18,21,95,5,maize,0
16,38,22,2,cotton,1
39,34,57,18,cotton,0
86,33,55,16,cotton,0
22,36,79,3,cotton,1
22,30,96,3,tea,1
51,13,86,8,tea,0
83,14,23,7,wheat,0
87,38,31,5,rice,0
72,12,30,11,cotton,0
78,34,30,2,wheat,0
45,24,76,16,rice,0
44,14,62,15,pulses,0
55,32,66,10,maize,0
54,32,40,13,tea,0
65,26,42,8,pulses,0
14,31,80,18,rice,0
53,38,66,3,pulses,0
37,13,84,0,maize,1
51,28,57,17,rice,0
40,22,26,13,pulses,0
16,12,33,7,tea,0
16,23,84,18,tea,0
13,31,57,7,wheat,0
41,26,69,10,pulses,0
37,30,92,5,cotton,0
65,13,49,16,pulses,0
13,19,53,1,rice,1
17,33,45,7,rice,0
23,18,72,2,pulses,1
39,33,36,11,maize,0
12,32,38,1,tea,1
11,28,81,12,rice,0
19,17,32,12,tea,0
79,10,99,9,rice,0
80,29,63,3,wheat,0
25,39,47,15,cotton,0
79,12,65,0,rice,0
89,36,95,7,tea,0
85,28,77,15,wheat,0
88,27,55,15,rice,0
31,32,58,17,maize,0
44,23,38,1,cotton,1
88,23,56,11,rice,0
58,19,84,9,wheat,0
11,12,70,4,maize,1
75,32,67,10,pulses,0
28,11,39,18,wheat,0
78,28,64,9,wheat,0
13,37,45,15,maize,0
50,28,58,14,wheat,0
65,16,22,3,maize,0
64,35,95,9,rice,0
40,13,52,7,maize,0
31,21,43,9,maize,0
84,35,70,4,cotton,0
57,16,41,5,maize,0
89,12,77,15,maize,0
13,35,98,9,pulses,0
30,34,39,1,rice,1
50,11,42,0,cotton,0
54,21,78,5,pulses,0
17,36,69,3,tea,1
18,38,51,11,rice,0
27,28,71,16,rice,0
40,37,93,6,tea,0
44,15,78,13,maize,0
39,20,76,4,pulses,0
27,37,50,10,wheat,0
50,22,73,3,cotton,0
33,24,23,13,wheat,0
57,31,39,2,tea,0
23,15,92,19,rice,0
28,35,63,8,rice,0
69,17,45,4,cotton,0
31,17,38,7,rice,0
39,15,58,11,rice,0
24,17,38,16,cotton,0
30,26,66,10,pulses,0
35,16,93,1,pulses,0
21,28,55,19,cotton,0
16,38,56,8,tea,0
84,12,55,7,rice,0
44,18,70,16,rice,0
77,26,33,18,tea,0
11,18,57,8,pulses,0
29,30,98,3,maize,1
56,23,72,14,maize,0
21,34,78,17,maize,0
62,10,30,11,pulses,0
26,15,98,18,pulses,0
27,26,41,0,tea,1
33,26,23,2,rice,1
81,39,76,4,tea,0
46,30,45,1,tea,1
39,36,24,11,pulses,0
61,38,82,2,maize,0
32,39,76,11,wheat,0
46,14,31,11,rice,0
83,26,71,0,pulses,0
33,27,21,17,maize,0
89,39,57,17,wheat,0
59,28,76,3,wheat,0
85,28,58,13,pulses,0
29,32,49,10,cotton,0
56,27,47,9,rice,0
27,24,62,7,wheat,0
35,12,88,18,pulses,0
80,23,60,11,pulses,0
52,10,46,9,maize,0
56,26,91,2,cotton,0
52,10,60,1,rice,1
41,26,52,16,tea,0
16,13,33,7,maize,0
41,10,63,19,wheat,0
74,29,38,17,wheat,0
67,31,36,19,maize,0
62,12,95,3,pulses,0
43,12,90,11,wheat,0
78,21,82,12,cotton,0
65,20,44,13,rice,0
75,14,79,11,cotton,0
41,35,51,19,wheat,0
59,22,42,4,tea,0
33,21,55,10,rice,0
55,11,60,10,rice,0
12,39,34,7,maize,0
19,29,70,15,maize,0
15,10,45,3,tea,1
61,35,82,14,pulses,0
59,37,26,15,rice,0
67,18,44,7,tea,0
61,12,42,14,maize,0
22,33,46,18,maize,0
68,29,56,17,rice,0
48,15,48,0,cotton,1
62,35,90,16,wheat,0
67,20,68,17,maize,0
29,29,87,11,pulses,0
72,29,37,12,pulses,0
19,20,59,8,maize,0
35,39,68,14,cotton,0
28,24,88,0,cotton,1
70,15,52,3,tea,0
86,17,26,5,pulses,0
43,18,62,2,tea,1
53,27,70,6,pulses,0
27,15,80,5,wheat,0
81,26,63,16,wheat,0
25,32,20,2,rice,1
86,35,32,17,tea,0
35,25,29,0,maize,1
74,28,42,9,tea,0
75,34,95,19,maize,0
86,31,66,11,cotton,0
36,25,34,15,tea,0
13,22,31,16,cotton,0
60,38,43,16,wheat,0
12,21,51,14,wheat,0
75,18,35,15,rice,0
25,15,99,4,tea,1
83,13,37,17,cotton,0
37,15,37,5,maize,0
53,26,73,18,wheat,0
27,35,99,16,wheat,0
11,33,34,14,maize,0
87,19,26,17,cotton,0
53,17,27,5,cotton,0
29,12,88,2,tea,1
65,24,47,18,tea,0
32,30,49,0,pulses,1
69,30,45,10,pulses,0
80,28,32,19,rice,0
54,36,60,2,wheat,0
56,20,36,4,tea,0
87,15,65,19,cotton,0
46,36,64,10,maize,0
17,18,80,17,cotton,0
14,20,26,8,wheat,0
32,37,97,6,pulses,0
19,12,55,3,cotton,1
36,18,35,3,rice,1
10,22,34,15,wheat,0
80,33,59,14,pulses,0
17,14,90,19,maize,0
20,22,55,16,pulses,0
37,24,64,3,rice,1
43,18,77,9,wheat,0
52,16,62,9,maize,0
37,12,89,17,rice,0
58,35,20,16,pulses,0
70,22,83,4,rice,0
46,38,54,5,wheat,0
12,27,58,10,tea,0
18,20,25,3,rice,1
11,30,29,1,rice,1
32,12,34,2,pulses,1
60,37,88,17,pulses,0
26,25,31,13,maize,0
34,19,51,10,pulses,0
85,18,74,4,cotton,0
36,24,88,3,wheat,1
29,20,61,0,wheat,1
82,35,21,14,tea,0
45,32,60,10,tea,0
37,19,61,14,wheat,0
38,35,25,0,tea,1
51,33,45,3,maize,0
67,15,91,17,pulses,0
41,34,42,17,wheat,0
21,15,57,7,tea,0
39,22,36,0,wheat,1
69,24,77,7,cotton,0
20,37,70,10,rice,0
20,22,99,9,pulses,0
89,12,64,4,wheat,0
59,11,44,11,rice,0
10,38,51,0,tea,1
36,10,38,17,rice,0
41,18,79,5,pulses,0
15,39,30,16,wheat,0
50,31,66,0,cotton,0
45,13,99,11,tea,0
48,30,62,19,wheat,0
39,23,94,2,pulses,0
66,33,25,7,tea,0
20,23,80,13,maize,0
12,26,86,14,rice,0
57,23,81,7,pulses,0
15,17,38,10,maize,0
16,16,93,14,wheat,0
53,18,51,0,cotton,0
70,39,50,10,tea,0
63,29,89,3,rice,0
60,36,23,5,tea,0
57,30,54,6,wheat,0
70,17,32,10,tea,0
49,12,58,13,rice,0
12,35,95,5,wheat,0
39,36,77,7,tea,0
33,10,22,17,cotton,0
76,26,36,15,pulses,0
11,20,77,6,wheat,0
53,36,65,14,pulses,0
49,35,48,0,wheat,0
28,25,26,12,cotton,0
72,15,70,16,pulses,0
33,11,87,12,maize,0
59,38,83,0,rice,1
29,18,30,15,maize,0
66,30,54,13,tea,0
59,38,78,8,cotton,0
67,20,47,10,maize,0
40,34,25,19,wheat,0
46,33,35,3,tea,1
13,33,54,9,tea,0
67,14,25,13,maize,0
19,36,34,11,maize,0
72,37,28,10,cotton,0
45,27,65,17,rice,0
64,20,27,8,maize,0
66,36,52,13,maize,0
52,22,45,6,pulses,0
74,20,36,7,wheat,0
21,15,30,9,pulses,0
71,36,45,9,pulses,0
33,39,87,0,tea,1
11,30,91,12,rice,0
56,25,97,19,wheat,0
65,28,58,17,cotton,0
25,23,85,8,cotton,0
43,35,87,2,maize,1
86,18,71,7,maize,0
27,32,30,11,cotton,0
38,22,69,1,maize,1
63,37,71,1,rice,0
60,37,69,0,pulses,0
23,23,81,4,maize,1
67,34,74,17,tea,0
44,35,52,17,maize,0
18,36,72,17,wheat,0
46,39,32,14,rice,0
21,13,76,18,wheat,0
20,12,71,13,wheat,0
36,11,22,13,tea,0
52,30,34,17,rice,0
59,26,94,10,rice,0
29,15,87,10,rice,0
22,11,47,14,rice,0
56,21,58,7,rice,0
17,21,75,4,tea,1
78,34,49,4,maize,0
80,30,67,18,wheat,0
73,27,73,4,rice,0
53,13,85,4,maize,0
21,15,97,16,maize,0
13,29,83,15,wheat,0
49,30,76,0,tea,1
28,29,74,12,cotton,0
63,29,79,1,cotton,0
10,28,93,11,maize,0
22,34,87,6,pulses,0
59,39,55,5,pulses,0
62,12,48,6,wheat,0
51,29,61,8,cotton,0
34,17,68,19,maize,0
53,30,96,12,tea,0
70,25,35,11,cotton,0
30,32,52,7,maize,0
60,31,30,14,maize,0
85,10,70,9,rice,0
89,11,81,8,tea,0
61,19,87,3,rice,0
72,14,53,6,wheat,0
63,35,57,6,rice,0
19,39,78,4,rice,1
68,28,91,17,cotton,0
17,21,62,12,pulses,0
60,33,69,19,maize,0
14,33,49,13,tea,0
85,27,39,14,rice,0
51,39,99,2,tea,1
87,15,34,12,pulses,0
21,32,23,16,pulses,0
33,39,46,18,rice,0
54,23,55,7,wheat,0
62,32,53,10,rice,0
62,12,67,12,cotton,0
26,34,77,3,maize,1
74,22,40,0,wheat,0
67,39,61,1,rice,0
46,16,72,14,tea,0
84,26,40,19,wheat,0
51,18,44,10,wheat,0
79,36,80,10,rice,0
88,15,46,3,wheat,0
49,15,23,2,tea,1
32,32,79,2,pulses,1
32,11,38,0,wheat,1
58,20,36,4,pulses,0
85,11,80,4,tea,0
16,29,53,2,rice,1
46,38,70,4,maize,0
25,37,36,12,wheat,0
47,24,99,8,maize,0
49,39,88,4,tea,1
38,11,58,5,wheat,0
26,16,90,15,pulses,0
29,19,92,19,cotton,0
34,34,33,11,maize,0
69,11,35,3,wheat,0
47,26,43,15,maize,0
72,39,69,19,wheat,0
48,26,91,8,rice,0
73,38,45,18,pulses,0
30,27,36,13,maize,0
41,23,45,16,cotton,0
37,37,63,12,cotton,0
21,12,62,14,tea,0
88,26,76,9,wheat,0
89,33,22,6,maize,0
32,24,90,14,tea,0
24,31,88,5,maize,0
21,28,39,2,wheat,1
13,34,59,18,cotton,0
44,29,24,11,rice,0
70,25,81,11,cotton,0
36,34,44,2,tea,1
42,24,28,9,pulses,0
22,14,33,16,rice,0
46,24,30,1,tea,1
53,34,37,6,wheat,0
11,24,25,12,rice,0
47,33,22,12,tea,0
46,27,93,15,wheat,0
68,14,40,2,cotton,0
78,10,80,16,pulses,0
27,10,92,13,wheat,0
57,12,60,17,maize,0
75,26,79,13,wheat,0
58,31,53,0,wheat,0
67,31,97,10,pulses,0
44,30,86,9,maize,0
87,23,97,7,tea,0
85,18,95,13,tea,0
67,36,70,5,wheat,0
16,13,55,0,maize,1
18,28,54,18,maize,0
78,12,82,7,pulses,0
13,10,78,0,cotton,1
41,13,93,2,tea,1
14,32,33,8,pulses,0
65,33,81,12,rice,0
65,23,40,5,tea,0
53,38,60,3,pulses,0
81,31,79,5,tea,0
22,32,76,4,cotton,1
13,30,31,5,rice,0
61,23,76,14,cotton,0
84,17,59,3,rice,0
24,35,29,0,wheat,1
10,25,81,6,pulses,0
74,12,32,18,rice,0
20,33,81,1,cotton,1
70,36,86,1,tea,0
72,35,61,15,rice,0
47,16,84,18,pulses,0
78,34,86,3,rice,0
54,38,65,2,maize,0
83,15,87,4,tea,0
79,22,56,3,pulses,0
77,35,77,4,pulses,0
13,35,91,12,wheat,0
80,39,81,16,cotton,0
57,11,66,11,wheat,0
18,37,50,5,pulses,0
56,20,49,13,tea,0
69,30,45,5,rice,0
61,18,78,6,rice,0
42,16,99,7,tea,0
67,21,32,19,pulses,0
57,20,44,8,rice,0
14,24,75,17,rice,0
36,21,75,12,rice,0
50,12,73,15,cotton,0
10,27,97,16,cotton,0
60,33,84,12,maize,0
25,17,72,3,wheat,1
41,24,59,19,tea,0
56,25,99,11,tea,0
32,26,40,5,tea,0
24,27,46,4,maize,1
35,30,90,2,cotton,1
46,22,82,0,pulses,0
64,30,47,5,pulses,0
11,25,63,16,maize,0
85,16,61,4,pulses,0
28,14,58,2,tea,1
41,21,77,11,wheat,0
78,18,55,14,rice,0
64,10,72,19,cotton,0
65,30,89,10,cotton,0
38,12,75,12,maize,0
45,19,67,12,cotton,0
80,38,63,9,tea,0
62,20,63,13,pulses,0
48,31,26,14,tea,0
85,26,56,7,maize,0
20,27,99,13,tea,0
85,34,85,15,pulses,0
39,18,60,8,wheat,0
88,37,58,12,maize,0
81,27,55,8,wheat,0
62,29,27,18,rice,0
83,39,62,18,wheat,0
17,22,34,11,rice,0
29,19,97,9,rice,0
21,28,73,12,wheat,0
76,33,25,3,maize,0
59,10,70,0,pulses,0
21,18,32,14,tea,0
63,29,95,1,tea,0
89,25,46,7,pulses,0
63,23,53,0,rice,0
83,37,70,17,rice,0
28,17,94,12,maize,0
23,17,47,16,cotton,0
61,15,90,6,wheat,0
87,37,54,14,rice,0
31,19,39,8,tea,0
13,34,94,16,maize,0
68,17,21,12,wheat,0
43,23,40,14,maize,0
73,39,61,7,wheat,0
27,28,41,6,wheat,0
40,23,77,15,pulses,0
51,15,55,12,rice,0
83,11,35,12,maize,0
12,26,56,14,maize,0
64,30,40,17,pulses,0
19,38,84,13,tea,0
80,16,78,16,tea,0
31,37,86,14,rice,0
32,15,45,10,rice,0
85,24,54,16,cotton,0
22,13,28,12,pulses,0
49,13,28,3,tea,1
22,18,96,2,wheat,1
60,21,42,13,maize,0
73,12,72,6,rice,0
22,36,68,19,maize,0
38,22,57,11,maize,0
80,27,22,8,cotton,0
56,31,40,14,tea,0
35,26,50,14,rice,0
79,27,80,1,maize,0
32,13,64,18,rice,0
84,34,65,8,wheat,0
65,25,34,2,cotton,0
28,29,97,15,wheat,0
59,35,35,12,rice,0
44,22,36,18,rice,0
58,20,45,13,tea,0
55,28,97,9,maize,0
79,20,64,9,maize,0
62,10,41,4,wheat,0
40,37,86,3,cotton,1
31,17,86,0,pulses,1
76,20,98,15,maize,0
17,29,87,12,tea,0
28,36,51,6,wheat,0
40,27,35,12,wheat,0
41,16,79,13,pulses,0
88,38,49,1,tea,0
64,21,56,6,cotton,0
40,10,27,8,tea,0
76,28,50,14,cotton,0
60,35,22,0,tea,0
83,20,24,2,tea,0
36,30,65,10,rice,0
57,32,62,4,wheat,0
52,39,88,16,tea,0
60,12,85,2,pulses,0
78,22,70,2,tea,0
84,29,35,1,maize,0
80,14,59,10,wheat,0
81,19,68,9,maize,0
59,39,85,17,wheat,0
70,27,64,9,maize,0
50,37,98,9,tea,0
60,34,42,10,tea,0
87,16,20,12,rice,0
33,11,54,16,pulses,0
39,21,41,18,maize,0
61,31,48,5,cotton,0
59,16,81,7,rice,0
66,37,30,6,maize,0
71,35,94,3,maize,0
88,21,70,1,rice,0
62,13,65,3,tea,0
77,20,28,12,maize,0
86,29,26,2,tea,0
78,17,23,4,rice,0
40,11,54,10,tea,0
85,27,31,8,wheat,0
39,27,35,3,cotton,1
19,36,69,6,maize,0
53,11,73,1,pulses,0
15,32,96,5,cotton,0
36,13,90,4,tea,1
29,30,80,5,maize,0
29,17,29,19,tea,0
21,32,56,11,wheat,0
58,20,58,0,rice,1
61,17,49,1,maize,0
19,14,65,5,wheat,0
14,17,95,9,wheat,0
73,10,66,3,maize,0
67,39,84,7,tea,0
17,30,42,8,pulses,0
39,21,44,5,wheat,0
26,20,35,1,cotton,1
76,19,96,11,wheat,0
30,11,54,11,pulses,0
25,30,83,14,tea,0
36,38,76,15,tea,0
15,22,92,4,cotton,1
51,21,95,4,wheat,0
25,27,68,2,tea,1
54,31,54,3,pulses,0
12,34,76,12,maize,0
49,37,74,13,rice,0
29,39,87,14,rice,0
16,27,24,14,rice,0
68,19,47,12,wheat,0
20,11,65,2,cotton,1
61,35,35,10,tea,0
12,28,26,16,maize,0
30,35,56,9,pulses,0
62,30,36,3,maize,0
39,35,36,1,pulses,0
20,23,46,9,wheat,0
34,34,40,9,rice,0
59,28,53,16,wheat,0
18,34,77,6,cotton,0
54,18,68,7,cotton,0
38,34,83,6,pulses,0
71,29,51,0,tea,0
24,35,72,3,tea,1
28,15,57,12,pulses,0
24,27,41,9,cotton,0
48,26,34,3,cotton,1
44,27,69,8,cotton,0
22,29,85,14,wheat,0
25,16,83,9,cotton,0
76,11,56,7,maize,0
64,19,41,14,rice,0
74,10,93,3,cotton,0
44,28,99,12,pulses,0
25,32,69,19,rice,0
10,28,33,0,wheat,1
59,11,70,2,pulses,0
23,24,78,12,rice,0
71,26,30,17,pulses,0
16,12,26,16,wheat,0
32,39,59,5,maize,0
72,16,62,18,wheat,0
38,28,80,8,wheat,0
31,30,53,13,pulses,0
89,36,24,12,tea,0
15,31,43,17,cotton,0
38,21,54,17,cotton,0
11,23,60,10,maize,0
73,30,87,18,maize,0
45,26,22,11,cotton,0
29,39,80,14,tea,0
64,30,23,14,cotton,0
46,28,89,5,tea,0
61,33,69,4,maize,0
78,14,95,6,rice,0
79,17,84,2,pulses,0
31,18,87,0,maize,1
24,11,87,13,maize,0
56,24,75,13,wheat,0
80,29,55,9,wheat,0
78,25,86,5,wheat,0
61,35,73,18,pulses,0
48,26,48,18,wheat,0
11,19,93,8,tea,0
54,21,82,5,cotton,0
33,18,95,10,rice,0
70,35,96,12,maize,0
74,37,81,2,tea,0
62,33,52,4,rice,0
30,22,85,7,tea,0
76,11,49,15,tea,0
10,38,54,13,maize,0
68,36,49,15,cotton,0
56,15,39,1,wheat,0
27,30,70,0,pulses,1
42,30,65,16,cotton,0
24,12,73,1,pulses,1
33,26,36,18,maize,0
45,23,71,2,maize,0
69,20,25,19,maize,0
43,15,27,15,rice,0
60,31,67,9,pulses,0
49,14,21,13,cotton,0
31,18,28,17,cotton,0
25,19,33,14,tea,0
51,21,40,13,tea,0
25,34,95,3,tea,1
14,39,58,8,maize,0
15,22,73,1,cotton,1
51,19,74,1,pulses,0
39,10,84,3,maize,1
41,16,42,0,rice,1
62,37,62,11,tea,0
28,31,78,11,maize,0
60,22,69,9,maize,0
37,28,86,2,rice,1
56,39,69,14,wheat,0
81,29,81,17,cotton,0
10,29,97,1,pulses,1
77,29,92,8,wheat,0
66,32,73,15,tea,0
31,24,62,13,maize,0
67,29,46,8,rice,0
22,35,66,19,rice,0
48,23,99,1,cotton,1
36,15,44,5,wheat,0
48,10,47,15,cotton,0
81,17,83,18,maize,0
21,37,44,15,cotton,0
33,13,50,8,pulses,0
27,22,94,5,rice,0
24,12,65,8,rice,0
69,38,53,15,tea,0
25,34,31,12,tea,0
83,11,46,10,maize,0
56,33,73,9,pulses,0
33,20,64,13,wheat,0
54,15,39,17,cotton,0
28,38,92,10,maize,0
50,22,91,10,tea,0
40,31,68,15,cotton,0
25,35,32,9,tea,0
32,31,60,11,cotton,0
87,11,84,16,wheat,0
32,23,76,0,maize,1
50,20,84,14,cotton,0
27,37,61,4,pulses,1
45,32,74,11,rice,0
21,17,53,1,pulses,1
84,33,50,3,pulses,0
78,19,23,18,rice,0
60,24,82,13,pulses,0
41,22,98,18,cotton,0
80,16,80,7,cotton,0
45,16,34,7,cotton,0
49,30,75,16,rice,0
79,13,75,9,pulses,0
47,13,23,7,rice,0
63,27,77,11,cotton,0
13,25,33,10,pulses,0
55,29,44,11,pulses,0
72,32,27,2,tea,0
83,22,45,1,tea,0
59,11,65,8,wheat,0
39,24,93,1,maize,1
82,36,32,3,tea,0
25,16,35,5,rice,0
61,18,48,7,tea,0
13,35,72,15,wheat,0
35,39,37,12,pulses,0
38,28,48,9,wheat,0
20,17,37,13,pulses,0
33,30,23,14,pulses,0
60,35,42,1,maize,0
51,35,50,18,tea,0
48,19,54,14,rice,0
16,13,63,2,rice,1
27,21,46,10,cotton,0
12,38,41,9,pulses,0
72,36,93,16,rice,0
29,17,68,7,maize,0
82,35,43,4,pulses,0
83,10,89,18,maize,0
79,32,48,12,rice,0
26,18,41,14,rice,0
88,16,22,3,cotton,0
68,18,56,14,rice,0
63,16,55,15,pulses,0
22,37,25,8,pulses,0
51,38,36,8,pulses,0
53,11,21,2,cotton,0
89,30,61,10,cotton,0
76,29,89,13,rice,0
81,25,43,19,wheat,0
29,19,35,12,wheat,0
56,33,55,12,cotton,0
33,19,53,15,rice,0
60,23,70,12,wheat,0
27,38,26,15,rice,0
32,34,74,16,rice,0
10,18,68,17,rice,0
75,39,41,1,tea,0
14,28,66,19,pulses,0
27,28,40,14,rice,0
89,30,75,9,tea,0
83,39,40,1,cotton,0
44,11,60,14,wheat,0
34,37,94,10,pulses,0
33,29,44,6,wheat,0
22,28,23,12,pulses,0
30,20,31,14,wheat,0
48,37,22,16,pulses,0
43,15,26,8,wheat,0
28,26,57,17,wheat,0
37,14,73,14,wheat,0
20,36,81,9,wheat,0
58,20,76,10,cotton,0
44,13,66,0,rice,1
85,10,74,11,maize,0
66,25,41,5,tea,0
37,13,80,9,maize,0
75,24,52,19,maize,0
74,32,21,1,pulses,0
82,12,57,18,rice,0
31,39,21,12,pulses,0
60,21,24,8,rice,0
18,30,39,10,rice,0
80,33,65,6,wheat,0
45,24,64,6,cotton,0
63,20,64,14,wheat,0
47,12,46,15,cotton,0
75,28,98,11,pulses,0
52,20,50,18,cotton,0
14,17,71,11,pulses,0
46,28,32,18,maize,0
67,11,25,3,maize,0
72,11,44,13,cotton,0
60,21,23,18,cotton,0
81,17,90,2,pulses,0
52,15,30,4,wheat,0
76,35,83,4,pulses,0
76,12,79,16,wheat,0
74,20,87,16,maize,0
71,25,65,19,rice,0
72,20,93,2,cotton,0
39,19,91,9,wheat,0
47,19,74,2,pulses,0
60,39,95,6,maize,0
47,26,60,16,wheat,0
76,20,25,19,pulses,0
86,31,25,18,cotton,0
57,23,32,4,cotton,0
21,18,44,9,tea,0
29,25,31,14,rice,0
81,15,91,11,tea,0
11,26,91,17,maize,0
84,31,22,15,wheat,0
64,39,93,15,maize,0
15,34,80,5,pulses,0
71,31,48,10,cotton,0
58,12,94,12,tea,0
63,11,67,4,tea,0
19,20,33,7,tea,0
33,33,63,14,maize,0
38,27,36,17,cotton,0
15,32,87,15,wheat,0
67,39,60,15,pulses,0
87,12,90,7,wheat,0
66,38,59,14,maize,0
12,24,44,19,pulses,0
33,14,95,14,tea,0
28,20,60,5,rice,0
18,12,88,15,maize,0
39,24,64,16,maize,0
86,12,56,10,cotton,0
53,38,35,0,wheat,0
62,16,52,18,maize,0
77,16,26,16,maize,0
69,32,80,13,tea,0
32,20,81,7,tea,0
70,25,93,9,pulses,0
16,37,87,6,rice,0
53,37,95,17,cotton,0
64,13,35,1,rice,0
84,20,86,10,pulses,0
48,23,47,4,tea,1
68,17,26,7,wheat,0
14,34,45,5,tea,0
51,26,78,7,cotton,0
23,32,48,10,tea,0
36,33,91,5,cotton,0
25,27,28,13,cotton,0
11,15,85,1,cotton,1
28,37,95,16,pulses,0
32,30,73,16,cotton,0
50,29,47,12,cotton,0
23,29,39,0,wheat,1
56,19,85,5,rice,0
72,15,88,6,maize,0
17,21,53,19,rice,0
36,26,72,6,cotton,0
49,22,53,5,wheat,0
37,10,99,13,tea,0
77,13,80,9,wheat,0
70,25,20,5,cotton,0
47,28,67,2,wheat,0
84,14,77,2,wheat,0
33,22,35,17,cotton,0
37,19,78,1,pulses,0
50,35,55,19,wheat,0
27,38,82,19,maize,0
58,14,38,9,maize,0
35,25,77,5,wheat,0
12,39,76,6,pulses,0
86,10,58,10,tea,0
47,21,53,19,cotton,0
23,24,81,1,maize,1
10,14,49,5,tea,0
20,15,28,2,wheat,1
49,20,98,13,tea,0
13,29,29,8,rice,0
43,38,22,13,maize,0
74,23,63,1,wheat,0
65,35,35,12,cotton,0
19,11,57,4,pulses,1
